Id,Text,Party
279006440801_10152143694270802,"Pending ""stand your ground"" legislation in Ohio eliminates a current law requiring retreat before using deadly force.  This provision has the potential to increase gun violence for many people, regardless of race, and also negatively impact Ohioans subjected to racial profiling.  Insensitive and reckless acts of prejudice should not be supported by laws encouraging violence.  That is why I sent a letter to Attorney General Eric Holder requesting that the Department of Justice collect additional information on the racial disparities of ""stand your ground"" laws in communities across the country  before another unwarranted death occurs.",Democrat
279006440801_10152026845460802,"Hearts are heavy in Northeast Ohio as we grieve a fallen soldier.   Army Specialist Angel Lopez was a mechanic in Afghanistan who lost his life due to injuries sustained from an attack on his unit.   AngelÛªs family said he was a good person who loved his family. He graduated from John Marshall High School and leaves behind a wife and two young kids.   The government shutdown impeded AngelÛªs wife ability to receive his last paycheck. But fortunately, the House and Senate recently passed H.J.Res. 91, a funding bill to allow the Pentagon to pay military death benefits despite the government shutdown.  Now AngelÛªs family no longer has to worry about costs such as his burial expense.  At least 2,146 members of the U.S. military, 132 this year alone, have died due to the Afghanistan conflict. This 12-year-old war has resulted in far too many casualties and I look forward to the day when all of our troops can be safely brought home.    My thoughts and prayers are with the Lopez family.",Democrat
279006440801_10151976328570802,"Happening now-at news conf. w. Chef Tom Colicchio, Dem. Leader Pelosi and others: Don't slash $40 billion from SNAP . http://t.co/QCqT9WmSCy",Democrat
279006440801_10151833313515802,Republicans said today taking SNAP out of the farm bill is getting rid of something #extraneous.Tell that to 47 million hungry Americans,Democrat
279006440801_399198930177732,We are not doing enough to address poverty in our nation and trickle down economics will not break the cycle. I shared my views in an interview that appears today on the Huffington Post Website. http://www.huffingtonpost.com/2013/04/08/congress-poverty_n_3000459.html,Democrat
279006440801_10151545423735802,Thanks to @WomenUnitedFor  I was proud to be at your forum on gun violence prevention. We cannot afford to be silent.  #WU4,Democrat
189998554345168_838948506116833,"In light of the influx of unaccompanied children crossing our nationÛªs border, I, along with my Tennessee colleagues, wrote a letter to President Obama demanding answers about the number, status, and location of these children. This is of the utmost importance, and I will not stop fighting until we receive the truth.",Republican
189998554345168_804147969596887,"Congratulations to Deseree Horseson for winning the Third DistrictÛªs Congressional Art Competition. DesereeÛªs piece, Tennessee Calling, will be displayed in the Capitol for the next year. Great work Deseree!",Republican
146176682102245_793196834066890,ICYMI: My weekly interview with News Talk 1620 WTAW,Republican
146176682102245_789835674403006,"Even though the CRomnibus bill passed despite my NO vote, the bill has a lot of things for conservatives to like, and it gives us additional chances early next year to stop the presidentÛªs unlawful amnesty policy.",Republican
